# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1971028	1972251	+	WP_165883818.1	WP_165883818.1		MFS transporter			EW640_RS09080	1224	407	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1972356	1972775	-							EW640_RS09085	420		old_locus_tag=EW640_09070
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1972356	1972775	-	WP_165883819.1	WP_165883819.1		PIN domain nuclease			EW640_RS09085	420	139	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1972766	1972984	-							EW640_RS09090	219		old_locus_tag=EW640_09075
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1972766	1972984	-	WP_207948859.1	WP_207948859.1		hypothetical protein			EW640_RS09090	219	72	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1973072	1974199	-							EW640_RS09095	1128		old_locus_tag=EW640_09080
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1973072	1974199	-	WP_165883821.1	WP_165883821.1		serine hydrolase			EW640_RS09095	1128	375	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1974183	1976078	-							EW640_RS09100	1896		old_locus_tag=EW640_09085
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1974183	1976078	-	WP_165883822.1	WP_165883822.1		ABC transporter ATP-binding protein			EW640_RS09100	1896	631	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1976075	1977049	-							EW640_RS09105	975		old_locus_tag=EW640_09090
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1976075	1977049	-	WP_165883823.1	WP_165883823.1		ABC transporter permease			EW640_RS09105	975	324	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1977049	1978008	-							EW640_RS09110	960		old_locus_tag=EW640_09095
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1977049	1978008	-	WP_204514222.1	WP_204514222.1		ABC transporter permease			EW640_RS09110	960	319	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1978005	1979591	-							EW640_RS09115	1587		old_locus_tag=EW640_09100
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1978005	1979591	-	WP_207948699.1	WP_207948699.1		ABC transporter substrate-binding protein			EW640_RS09115	1587	528	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1979588	1980691	-							EW640_RS09120	1104		old_locus_tag=EW640_09105
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1979588	1980691	-	WP_165883824.1	WP_165883824.1		TetR family transcriptional regulator			EW640_RS09120	1104	367	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1980965	1981720	+							EW640_RS09125	756		old_locus_tag=EW640_09110
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1980965	1981720	+	WP_165883825.1	WP_165883825.1		SDR family oxidoreductase			EW640_RS09125	756	251	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1982048	1983037	+							EW640_RS09130	990		old_locus_tag=EW640_09115
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1982048	1983037	+	WP_165883826.1	WP_165883826.1		ABC transporter substrate-binding protein			EW640_RS09130	990	329	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1983105	1984184	+							EW640_RS09135	1080		old_locus_tag=EW640_09120
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1983105	1984184	+	WP_165883827.1	WP_165883827.1		ABC transporter permease			EW640_RS09135	1080	359	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1984177	1985409	+							EW640_RS09140	1233		old_locus_tag=EW640_09125
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1984177	1985409	+	WP_165883828.1	WP_165883828.1		iron chelate uptake ABC transporter family permease subunit			EW640_RS09140	1233	410	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1985406	1986161	+							EW640_RS09145	756		old_locus_tag=EW640_09130
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1985406	1986161	+	WP_165883829.1	WP_165883829.1		ATP-binding cassette domain-containing protein			EW640_RS09145	756	251	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1986121	1987146	-							EW640_RS09150	1026		old_locus_tag=EW640_09135
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1986121	1987146	-	WP_165883830.1	WP_165883830.1		hypothetical protein			EW640_RS09150	1026	341	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1987211	1988065	-							EW640_RS09155	855		old_locus_tag=EW640_09140
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1987211	1988065	-	WP_165883831.1	WP_165883831.1		phosphatase PAP2 family protein			EW640_RS09155	855	284	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1988296	1989288	+							EW640_RS09160	993		old_locus_tag=EW640_09145
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1988296	1989288	+	WP_165883832.1	WP_165883832.1		PRC and DUF2382 domain-containing protein			EW640_RS09160	993	330	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1989546	1990757	-							EW640_RS09165	1212		old_locus_tag=EW640_09150
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1989546	1990757	-	WP_165883833.1	WP_165883833.1		CoA transferase			EW640_RS09165	1212	403	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1990923	1991348	+							EW640_RS09170	426		old_locus_tag=EW640_09155
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1990923	1991348	+	WP_165883834.1	WP_165883834.1		hypothetical protein			EW640_RS09170	426	141	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1991424	1992647	+							EW640_RS09175	1224		old_locus_tag=EW640_09160
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1991424	1992647	+	WP_243743387.1	WP_243743387.1		acetyl-CoA C-acetyltransferase			EW640_RS09175	1224	407	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1993043	1993837	+							EW640_RS09180	795		old_locus_tag=EW640_09165
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1993043	1993837	+	WP_165883836.1	WP_165883836.1		electron transfer flavoprotein subunit beta/FixA family protein			EW640_RS09180	795	264	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1993875	1994825	+							EW640_RS09185	951		old_locus_tag=EW640_09170
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1993875	1994825	+	WP_165883837.1	WP_165883837.1		electron transfer flavoprotein subunit alpha/FixB family protein			EW640_RS09185	951	316	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1994918	1996342	-							EW640_RS09190	1425		old_locus_tag=EW640_09175
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1994918	1996342	-	WP_165883838.1	WP_165883838.1		FGGY family carbohydrate kinase			EW640_RS09190	1425	474	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1996397	1997419	+							EW640_RS09195	1023		old_locus_tag=EW640_09180
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1996397	1997419	+	WP_165883839.1	WP_165883839.1		YihY/virulence factor BrkB family protein			EW640_RS09195	1023	340	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1997576	1998037	+							EW640_RS09200	462		old_locus_tag=EW640_09185
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1997576	1998037	+	WP_102163069.1	WP_102163069.1		YtxH domain-containing protein			EW640_RS09200	462	153	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1998404	1999891	-					cls		EW640_RS09205	1488		old_locus_tag=EW640_09190
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	1998404	1999891	-	WP_165883840.1	WP_165883840.1		cardiolipin synthase	cls		EW640_RS09205	1488	495	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2000018	2001655	-							EW640_RS09210	1638		old_locus_tag=EW640_09195
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2000018	2001655	-	WP_165883841.1	WP_165883841.1		FAD/NAD(P)-binding protein			EW640_RS09210	1638	545	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2001923	2002165	+							EW640_RS09215	243		old_locus_tag=EW640_09200
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2001923	2002165	+	WP_165883842.1	WP_165883842.1		type II toxin-antitoxin system Phd/YefM family antitoxin			EW640_RS09215	243	80	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2002165	2002596	+							EW640_RS09220	432		old_locus_tag=EW640_09205
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2002165	2002596	+	WP_165883843.1	WP_165883843.1		type II toxin-antitoxin system VapC family toxin			EW640_RS09220	432	143	
gene	pseudogene	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2002626	2003627	-					pta		EW640_RS09225	1002		partial;pseudo;old_locus_tag=EW640_09210
CDS	without_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2002626	2003627	-				phosphate acetyltransferase	pta		EW640_RS09225	1002		partial;pseudo
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2003849	2005474	-							EW640_RS09230	1626		old_locus_tag=EW640_09215
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2003849	2005474	-	WP_243743388.1	WP_243743388.1		APC family permease			EW640_RS09230	1626	541	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2005753	2007156	-							EW640_RS09235	1404		old_locus_tag=EW640_09220
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2005753	2007156	-	WP_243743389.1	WP_243743389.1		aspartate aminotransferase family protein			EW640_RS09235	1404	467	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2007508	2008626	+					ald		EW640_RS09240	1119		old_locus_tag=EW640_09225
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2007508	2008626	+	WP_165884866.1	WP_165884866.1		alanine dehydrogenase	ald		EW640_RS09240	1119	372	
gene	pseudogene	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2008837	2009013	+							EW640_RS14850	177		partial;pseudo
CDS	without_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2008837	2009013	+				GntR family transcriptional regulator			EW640_RS14850	177		partial;pseudo
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2009823	2010377	+							EW640_RS14700	555		
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2009823	2010377	+	WP_243743390.1	WP_243743390.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			EW640_RS14700	555	184	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2010846	2012648	-					xsc		EW640_RS09250	1803		old_locus_tag=EW640_09235
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2010846	2012648	-	WP_165883845.1	WP_165883845.1		sulfoacetaldehyde acetyltransferase	xsc		EW640_RS09250	1803	600	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2012849	2013721	+							EW640_RS09255	873		old_locus_tag=EW640_09240
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2012849	2013721	+	WP_207948702.1	WP_207948702.1		IclR family transcriptional regulator			EW640_RS09255	873	290	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2013732	2014724	+							EW640_RS09260	993		old_locus_tag=EW640_09245
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2013732	2014724	+	WP_207948703.1	WP_207948703.1		AAA family ATPase			EW640_RS09260	993	330	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2014727	2016523	+							EW640_RS09265	1797		old_locus_tag=EW640_09250
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2014727	2016523	+	WP_165883846.1	WP_165883846.1		cobalt chelatase			EW640_RS09265	1797	598	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2016617	2017471	-							EW640_RS09270	855		old_locus_tag=EW640_09255
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2016617	2017471	-	WP_165883847.1	WP_165883847.1		bifunctional allantoicase/(S)-ureidoglycine aminohydrolase			EW640_RS09270	855	284	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2017552	2018922	-							EW640_RS09275	1371		old_locus_tag=EW640_09260
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2017552	2018922	-	WP_165883848.1	WP_165883848.1		aldolase/citrate lyase family protein			EW640_RS09275	1371	456	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2018919	2020337	-							EW640_RS09280	1419		old_locus_tag=EW640_09265
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2018919	2020337	-	WP_165883849.1	WP_165883849.1		NAD-dependent malic enzyme			EW640_RS09280	1419	472	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2020517	2021299	+							EW640_RS09285	783		old_locus_tag=EW640_09270
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2020517	2021299	+	WP_165883850.1	WP_165883850.1		IclR family transcriptional regulator			EW640_RS09285	783	260	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2021415	2021591	+							EW640_RS09290	177		
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2021415	2021591	+	WP_165883851.1	WP_165883851.1		hypothetical protein			EW640_RS09290	177	58	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2022069	2022953	-					pucL		EW640_RS09295	885		old_locus_tag=EW640_09275
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2022069	2022953	-	WP_207948704.1	WP_207948704.1		urate oxidase	pucL		EW640_RS09295	885	294	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2023018	2023344	-					uraH		EW640_RS09300	327		old_locus_tag=EW640_09280
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2023018	2023344	-	WP_165883852.1	WP_165883852.1		hydroxyisourate hydrolase	uraH		EW640_RS09300	327	108	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2023341	2023835	-					uraD		EW640_RS09305	495		old_locus_tag=EW640_09285
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2023341	2023835	-	WP_165883853.1	WP_165883853.1		2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	uraD		EW640_RS09305	495	164	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2024359	2025564	+							EW640_RS09310	1206		old_locus_tag=EW640_09290
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2024359	2025564	+	WP_165883854.1	WP_165883854.1		glycerate kinase			EW640_RS09310	1206	401	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2025615	2026082	+					bcp		EW640_RS09315	468		old_locus_tag=EW640_09295
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2025615	2026082	+	WP_102163051.1	WP_102163051.1		thioredoxin-dependent thiol peroxidase	bcp		EW640_RS09315	468	155	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2026483	2027808	-					allB		EW640_RS09320	1326		old_locus_tag=EW640_09300
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2026483	2027808	-	WP_165884870.1	WP_165884870.1		allantoinase AllB	allB		EW640_RS09320	1326	441	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2027874	2029700	-					gcl		EW640_RS09325	1827		old_locus_tag=EW640_09305
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2027874	2029700	-	WP_165883855.1	WP_165883855.1		glyoxylate carboligase	gcl		EW640_RS09325	1827	608	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2029739	2030632	-							EW640_RS09330	894		old_locus_tag=EW640_09310
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2029739	2030632	-	WP_165883856.1	WP_165883856.1		2-hydroxy-3-oxopropionate reductase			EW640_RS09330	894	297	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2030733	2031548	-							EW640_RS09335	816		old_locus_tag=EW640_09315
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2030733	2031548	-	WP_165883857.1	WP_165883857.1		TIM barrel protein			EW640_RS09335	816	271	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2031841	2033511	+							EW640_RS09340	1671		old_locus_tag=EW640_09320
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2031841	2033511	+	WP_165883858.1	WP_165883858.1		purine permease			EW640_RS09340	1671	556	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2033786	2035471	+							EW640_RS09345	1686		old_locus_tag=EW640_09325
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2033786	2035471	+	WP_165883859.1	WP_165883859.1		amidohydrolase family protein			EW640_RS09345	1686	561	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2035468	2036514	+							EW640_RS09350	1047		old_locus_tag=EW640_09330
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2035468	2036514	+	WP_165883860.1	WP_165883860.1		GTP-binding protein			EW640_RS09350	1047	348	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2036659	2038278	+							EW640_RS09355	1620		old_locus_tag=EW640_09335
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2036659	2038278	+	WP_165883861.1	WP_165883861.1		sodium:solute symporter family protein			EW640_RS09355	1620	539	
gene	pseudogene	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2038523	2039552	+							EW640_RS09365	1030		partial;pseudo;old_locus_tag=EW640_09345
CDS	without_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2038523	2039552	+				ISL3 family transposase			EW640_RS09365	1030		partial;pseudo
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2039611	2039916	+							EW640_RS09370	306		old_locus_tag=EW640_09350
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2039611	2039916	+	WP_165883862.1	WP_165883862.1		transposase			EW640_RS09370	306	101	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2039913	2040836	+							EW640_RS09375	924		old_locus_tag=EW640_09355
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2039913	2040836	+	WP_165883863.1	WP_165883863.1		IS3 family transposase			EW640_RS09375	924	307	
gene	pseudogene	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2040915	2041154	+							EW640_RS09380	240		partial;pseudo;old_locus_tag=EW640_09360
CDS	without_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2040915	2041154	+				transposase			EW640_RS09380	240		partial;pseudo
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2041194	2041427	+							EW640_RS09385	234		old_locus_tag=EW640_09365
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2041194	2041427	+	WP_165883864.1	WP_165883864.1		hypothetical protein			EW640_RS09385	234	77	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2041424	2042425	-							EW640_RS09390	1002		old_locus_tag=EW640_09370
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2041424	2042425	-	WP_165883865.1	WP_165883865.1		IS481 family transposase			EW640_RS09390	1002	333	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2042607	2043908	-					guaD		EW640_RS09395	1302		old_locus_tag=EW640_09375
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2042607	2043908	-	WP_165883866.1	WP_165883866.1		guanine deaminase	guaD		EW640_RS09395	1302	433	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2043976	2044761	-					xdhC		EW640_RS09400	786		old_locus_tag=EW640_09380
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2043976	2044761	-	WP_165883867.1	WP_165883867.1		xanthine dehydrogenase accessory protein XdhC	xdhC		EW640_RS09400	786	261	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2044758	2047139	-					xdhB		EW640_RS09405	2382		old_locus_tag=EW640_09385
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2044758	2047139	-	WP_165883868.1	WP_165883868.1		xanthine dehydrogenase molybdopterin binding subunit	xdhB		EW640_RS09405	2382	793	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2047139	2048599	-							EW640_RS09410	1461		old_locus_tag=EW640_09390
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2047139	2048599	-	WP_243743617.1	WP_243743617.1		FAD binding domain-containing protein			EW640_RS09410	1461	486	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2048829	2050298	-							EW640_RS09415	1470		old_locus_tag=EW640_09395
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2048829	2050298	-	WP_207948712.1	WP_207948712.1		NCS2 family permease			EW640_RS09415	1470	489	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2050778	2051527	-					fabG		EW640_RS09420	750		old_locus_tag=EW640_09400
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2050778	2051527	-	WP_243743391.1	WP_243743391.1		3-oxoacyl-ACP reductase FabG	fabG		EW640_RS09420	750	249	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2051524	2051982	-							EW640_RS09425	459		old_locus_tag=EW640_09405
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2051524	2051982	-	WP_165883870.1	WP_165883870.1		MaoC family dehydratase			EW640_RS09425	459	152	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2052160	2052864	+							EW640_RS09430	705		old_locus_tag=EW640_09410
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2052160	2052864	+	WP_243743392.1	WP_243743392.1		NUDIX hydrolase			EW640_RS09430	705	234	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2052955	2053272	-							EW640_RS09435	318		old_locus_tag=EW640_09415
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2052955	2053272	-	WP_165883871.1	WP_165883871.1		hypothetical protein			EW640_RS09435	318	105	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2053343	2053801	-							EW640_RS09440	459		old_locus_tag=EW640_09420
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2053343	2053801	-	WP_165883872.1	WP_165883872.1		hypothetical protein			EW640_RS09440	459	152	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2053794	2054252	-							EW640_RS09445	459		old_locus_tag=EW640_09425
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2053794	2054252	-	WP_165883873.1	WP_165883873.1		NUDIX hydrolase			EW640_RS09445	459	152	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2054528	2056261	+							EW640_RS09450	1734		old_locus_tag=EW640_09430
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2054528	2056261	+	WP_165883874.1	WP_165883874.1		ABC transporter ATP-binding protein/permease			EW640_RS09450	1734	577	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2056258	2058285	+							EW640_RS09455	2028		old_locus_tag=EW640_09435
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2056258	2058285	+	WP_243743393.1	WP_243743393.1		ABC transporter ATP-binding protein/permease			EW640_RS09455	2028	675	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2058302	2059111	-							EW640_RS09460	810		old_locus_tag=EW640_09440
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2058302	2059111	-	WP_165883875.1	WP_165883875.1		enoyl-CoA hydratase-related protein			EW640_RS09460	810	269	
gene	protein_coding	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2059488	2059703	+							EW640_RS09465	216		old_locus_tag=EW640_09445
CDS	with_protein	GCF_011462075.1	Primary Assembly	chromosome		NZ_CP035810.1	2059488	2059703	+	WP_165883876.1	WP_165883876.1		hypothetical protein			EW640_RS09465	216	71	
