# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2305352	2306287	-					era	60906547	CXR25_RS10745	936		old_locus_tag=CXR25_10805
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2305352	2306287	-	WP_009881464.1	WP_009881464.1		GTPase Era	era	60906547	CXR25_RS10745	936	311	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2306289	2307542	-						60906548	CXR25_RS10750	1254		old_locus_tag=CXR25_10810
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2306289	2307542	-	WP_096145611.1	WP_096145611.1		hemolysin family protein		60906548	CXR25_RS10750	1254	417	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2307546	2308034	-					ybeY	60906549	CXR25_RS10755	489		old_locus_tag=CXR25_10815
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2307546	2308034	-	WP_009881466.1	WP_009881466.1		rRNA maturation RNase YbeY	ybeY	60906549	CXR25_RS10755	489	162	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2308031	2309011	-						60906550	CXR25_RS10760	981		old_locus_tag=CXR25_10820
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2308031	2309011	-	WP_101556299.1	WP_101556299.1		PhoH family protein		60906550	CXR25_RS10760	981	326	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2309112	2309858	-						60906551	CXR25_RS10765	747		old_locus_tag=CXR25_10825
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2309112	2309858	-	WP_009881468.1	WP_009881468.1		16S rRNA (uracil(1498)-N(3))-methyltransferase		60906551	CXR25_RS10765	747	248	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2309855	2310973	-					dnaJ	60906552	CXR25_RS10770	1119		old_locus_tag=CXR25_10830
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2309855	2310973	-	WP_009881469.1	WP_009881469.1		molecular chaperone DnaJ	dnaJ	60906552	CXR25_RS10770	1119	372	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2311075	2312145	-					hrcA	60906553	CXR25_RS10775	1071		old_locus_tag=CXR25_10835
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2311075	2312145	-	WP_069600269.1	WP_069600269.1		heat-inducible transcriptional repressor HrcA	hrcA	60906553	CXR25_RS10775	1071	356	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2312292	2313149	+						60906554	CXR25_RS10780	858		old_locus_tag=CXR25_10840
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2312292	2313149	+	WP_029416497.1	WP_029416497.1		DUF3097 domain-containing protein		60906554	CXR25_RS10780	858	285	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2313307	2314125	+						60906555	CXR25_RS10785	819		old_locus_tag=CXR25_10845
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2313307	2314125	+	WP_069600270.1	WP_069600270.1		DUF4870 domain-containing protein		60906555	CXR25_RS10785	819	272	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2314266	2315498	-					hemW	60906556	CXR25_RS10790	1233		old_locus_tag=CXR25_10850
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2314266	2315498	-	WP_009881473.1	WP_009881473.1		radical SAM family heme chaperone HemW	hemW	60906556	CXR25_RS10790	1233	410	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2315499	2317370	-					lepA	60906557	CXR25_RS10795	1872		old_locus_tag=CXR25_10855
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2315499	2317370	-	WP_035277969.1	WP_035277969.1		translation elongation factor 4	lepA	60906557	CXR25_RS10795	1872	623	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2317567	2318334	+						60906558	CXR25_RS10800	768		old_locus_tag=CXR25_10860
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2317567	2318334	+	WP_009881475.1	WP_009881475.1		endonuclease/exonuclease/phosphatase family protein		60906558	CXR25_RS10800	768	255	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2318346	2318924	+						60906559	CXR25_RS10805	579		old_locus_tag=CXR25_10865
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2318346	2318924	+	WP_009881476.1	WP_009881476.1		type II toxin-antitoxin system PemK/MazF family toxin		60906559	CXR25_RS10805	579	192	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2319132	2319392	+					rpsT	60906560	CXR25_RS10810	261		old_locus_tag=CXR25_10870
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2319132	2319392	+	WP_009881477.1	WP_009881477.1		30S ribosomal protein S20	rpsT	60906560	CXR25_RS10810	261	86	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2319484	2320467	-					holA	60906561	CXR25_RS10815	984		old_locus_tag=CXR25_10875
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2319484	2320467	-	WP_009881478.1	WP_009881478.1		DNA polymerase III subunit delta	holA	60906561	CXR25_RS10815	984	327	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2320533	2322857	-						60906562	CXR25_RS10820	2325		old_locus_tag=CXR25_10880
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2320533	2322857	-	WP_226830030.1	WP_226830030.1		ComEC/Rec2 family competence protein		60906562	CXR25_RS10820	2325	774	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2322841	2323749	-						60906563	CXR25_RS10825	909		old_locus_tag=CXR25_10885
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2322841	2323749	-	WP_009881480.1	WP_009881480.1		helix-hairpin-helix domain-containing protein		60906563	CXR25_RS10825	909	302	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2323891	2324766	-						60906564	CXR25_RS10830	876		old_locus_tag=CXR25_10890
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2323891	2324766	-	WP_069600271.1	WP_069600271.1		DegV family protein		60906564	CXR25_RS10830	876	291	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2324763	2326016	-						60906565	CXR25_RS10835	1254		old_locus_tag=CXR25_10895
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2324763	2326016	-	WP_236850418.1	WP_236850418.1		UDP-glucose/GDP-mannose dehydrogenase family protein		60906565	CXR25_RS10835	1254	417	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2326165	2326860	+						60906566	CXR25_RS10840	696		old_locus_tag=CXR25_10900
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2326165	2326860	+	WP_240516310.1	WP_240516310.1		hypothetical protein		60906566	CXR25_RS10840	696	231	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2326931	2327764	-					nadE	60906567	CXR25_RS10845	834		old_locus_tag=CXR25_10905
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2326931	2327764	-	WP_035277976.1	WP_035277976.1		ammonia-dependent NAD(+) synthetase	nadE	60906567	CXR25_RS10845	834	277	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2327800	2330724	-					leuS	60906568	CXR25_RS10850	2925		old_locus_tag=CXR25_10910
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2327800	2330724	-	WP_096160770.1	WP_096160770.1		leucine--tRNA ligase	leuS	60906568	CXR25_RS10850	2925	974	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2330915	2332723	+						60906569	CXR25_RS10855	1809		old_locus_tag=CXR25_10915
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2330915	2332723	+	WP_180957317.1	WP_180957317.1		AMP-dependent synthetase/ligase		60906569	CXR25_RS10855	1809	602	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2332829	2333866	+						60906570	CXR25_RS10860	1038		old_locus_tag=CXR25_10920
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2332829	2333866	+	WP_009881487.1	WP_009881487.1		glutathione S-transferase C-terminal domain-containing protein		60906570	CXR25_RS10860	1038	345	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2333901	2334542	-						60906571	CXR25_RS10865	642		old_locus_tag=CXR25_10925
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2333901	2334542	-	WP_083248750.1	WP_083248750.1		DedA family protein		60906571	CXR25_RS10865	642	213	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2334750	2335790	+						60906572	CXR25_RS10870	1041		old_locus_tag=CXR25_10930
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2334750	2335790	+	WP_125240546.1	WP_125240546.1		YihY/virulence factor BrkB family protein		60906572	CXR25_RS10870	1041	346	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2335844	2337271	+						60906573	CXR25_RS10875	1428		old_locus_tag=CXR25_10935
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2335844	2337271	+	WP_125240547.1	WP_125240547.1		glyceraldehyde-3-phosphate dehydrogenase		60906573	CXR25_RS10875	1428	475	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2337377	2337976	-						60906574	CXR25_RS10880	600		old_locus_tag=CXR25_10940
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2337377	2337976	-	WP_009881491.1	WP_009881491.1		hypothetical protein		60906574	CXR25_RS10880	600	199	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2337973	2338938	-						60906575	CXR25_RS10885	966		old_locus_tag=CXR25_10945
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2337973	2338938	-	WP_096158802.1	WP_096158802.1		D-2-hydroxyacid dehydrogenase		60906575	CXR25_RS10885	966	321	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2338880	2340646	-						60906576	CXR25_RS10890	1767		old_locus_tag=CXR25_10950
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2338880	2340646	-	WP_241212329.1	WP_241212329.1		MFS transporter		60906576	CXR25_RS10890	1767	588	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2340658	2341302	-						60906577	CXR25_RS10895	645		old_locus_tag=CXR25_10955
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2340658	2341302	-	WP_009881494.1	WP_009881494.1		TetR/AcrR family transcriptional regulator		60906577	CXR25_RS10895	645	214	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2341407	2343626	-					dnaG	60906578	CXR25_RS10900	2220		old_locus_tag=CXR25_10960
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2341407	2343626	-	WP_096158804.1	WP_096158804.1		DNA primase	dnaG	60906578	CXR25_RS10900	2220	739	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2343630	2344937	-						60906579	CXR25_RS10905	1308		old_locus_tag=CXR25_10965
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2343630	2344937	-	WP_009881496.1	WP_009881496.1		deoxyguanosinetriphosphate triphosphohydrolase		60906579	CXR25_RS10905	1308	435	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2344940	2346130	-					dusB	60906580	CXR25_RS10910	1191		old_locus_tag=CXR25_10970
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2344940	2346130	-	WP_009881497.1	WP_009881497.1		tRNA dihydrouridine synthase DusB	dusB	60906580	CXR25_RS10910	1191	396	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2346188	2347855	-						60906581	CXR25_RS10915	1668		old_locus_tag=CXR25_10975
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2346188	2347855	-	WP_096158805.1	WP_096158805.1		ATP-binding cassette domain-containing protein		60906581	CXR25_RS10915	1668	555	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2348016	2348564	-						60906582	CXR25_RS10920	549		old_locus_tag=CXR25_10980
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2348016	2348564	-	WP_009881499.1	WP_009881499.1		XRE family transcriptional regulator		60906582	CXR25_RS10920	549	182	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2348643	2350031	+						60906583	CXR25_RS10925	1389		old_locus_tag=CXR25_10985
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2348643	2350031	+	WP_069600279.1	WP_069600279.1		L-lactate permease		60906583	CXR25_RS10925	1389	462	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2350049	2351377	-						60906584	CXR25_RS10930	1329		old_locus_tag=CXR25_10990
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2350049	2351377	-	WP_180957314.1	WP_180957314.1		M24 family metallopeptidase		60906584	CXR25_RS10930	1329	442	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2351570	2352055	+						60906585	CXR25_RS10935	486		old_locus_tag=CXR25_10995
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2351570	2352055	+	WP_009881502.1	WP_009881502.1		Lrp/AsnC family transcriptional regulator		60906585	CXR25_RS10935	486	161	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2352052	2353443	+						60906586	CXR25_RS10940	1392		old_locus_tag=CXR25_11000
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2352052	2353443	+	WP_009881503.1	WP_009881503.1		aspartate aminotransferase family protein		60906586	CXR25_RS10940	1392	463	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2353582	2354961	-						60906587	CXR25_RS10945	1380		old_locus_tag=CXR25_11005
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2353582	2354961	-	WP_009881504.1	WP_009881504.1		glycine--tRNA ligase		60906587	CXR25_RS10945	1380	459	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2355299	2357119	+						60906588	CXR25_RS10950	1821		old_locus_tag=CXR25_11010
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2355299	2357119	+	WP_009881505.1	WP_009881505.1		DEAD/DEAH box helicase		60906588	CXR25_RS10950	1821	606	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2357283	2358059	-						60906589	CXR25_RS10955	777		old_locus_tag=CXR25_11015
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2357283	2358059	-	WP_009881507.1	WP_009881507.1		isoprenyl transferase		60906589	CXR25_RS10955	777	258	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2358056	2358784	-					recO	60906590	CXR25_RS10960	729		old_locus_tag=CXR25_11020
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2358056	2358784	-	WP_009881508.1	WP_009881508.1		DNA repair protein RecO	recO	60906590	CXR25_RS10960	729	242	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2358904	2360670	-					leuA	60906591	CXR25_RS10965	1767		old_locus_tag=CXR25_11025
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2358904	2360670	-	WP_009881509.1	WP_009881509.1		2-isopropylmalate synthase	leuA	60906591	CXR25_RS10965	1767	588	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2360896	2362167	-						63022946	CXR25_RS18800	1272		
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2360896	2362167	-	WP_069600283.1	WP_069600283.1		hypothetical protein		63022946	CXR25_RS18800	1272	423	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2362228	2363043	+						60906593	CXR25_RS10975	816		old_locus_tag=CXR25_11035
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2362228	2363043	+	WP_009884422.1	WP_009884422.1		L,D-transpeptidase family protein		60906593	CXR25_RS10975	816	271	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2363051	2363602	+						60906594	CXR25_RS10980	552		old_locus_tag=CXR25_11040
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2363051	2363602	+	WP_009884421.1	WP_009884421.1		hypothetical protein		60906594	CXR25_RS10980	552	183	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2363623	2364270	-						60906595	CXR25_RS10985	648		old_locus_tag=CXR25_11045
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2363623	2364270	-	WP_096158810.1	WP_096158810.1		hypothetical protein		60906595	CXR25_RS10985	648	215	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2364394	2365263	+						60906596	CXR25_RS10990	870		old_locus_tag=CXR25_11050
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2364394	2365263	+	WP_096158811.1	WP_096158811.1		DUF817 domain-containing protein		60906596	CXR25_RS10990	870	289	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2365290	2368004	+						60906597	CXR25_RS10995	2715		old_locus_tag=CXR25_11055
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2365290	2368004	+	WP_125240548.1	WP_125240548.1		penicillin acylase family protein		60906597	CXR25_RS10995	2715	904	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2368038	2369237	-						60906598	CXR25_RS11000	1200		old_locus_tag=CXR25_11060
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2368038	2369237	-	WP_009884417.1	WP_009884417.1		alpha/beta fold hydrolase		60906598	CXR25_RS11000	1200	399	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2369424	2369849	+					msrB	60906599	CXR25_RS11005	426		old_locus_tag=CXR25_11065
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2369424	2369849	+	WP_069600287.1	WP_069600287.1		peptide-methionine (R)-S-oxide reductase MsrB	msrB	60906599	CXR25_RS11005	426	141	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2369846	2370364	+						60906600	CXR25_RS11010	519		old_locus_tag=CXR25_11070
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2369846	2370364	+	WP_069600288.1	WP_069600288.1		GNAT family N-acetyltransferase		60906600	CXR25_RS11010	519	172	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2370379	2370852	-						60906601	CXR25_RS11015	474		old_locus_tag=CXR25_11075
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2370379	2370852	-	WP_096158814.1	WP_096158814.1		MarR family transcriptional regulator		60906601	CXR25_RS11015	474	157	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2370980	2371192	+						60906602	CXR25_RS11020	213		old_locus_tag=CXR25_11080
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2370980	2371192	+	WP_035279299.1	WP_035279299.1		hypothetical protein		60906602	CXR25_RS11020	213	70	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2371273	2371983	-						60906603	CXR25_RS11025	711		old_locus_tag=CXR25_11085
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2371273	2371983	-	WP_009884412.1	WP_009884412.1		chlorite dismutase family protein		60906603	CXR25_RS11025	711	236	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2372088	2373491	-					hemG	60906604	CXR25_RS11030	1404		old_locus_tag=CXR25_11090
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2372088	2373491	-	WP_069600290.1	WP_069600290.1		protoporphyrinogen oxidase	hemG	60906604	CXR25_RS11030	1404	467	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2373496	2374542	-					hemE	60906605	CXR25_RS11035	1047		old_locus_tag=CXR25_11095
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2373496	2374542	-	WP_009884410.1	WP_009884410.1		uroporphyrinogen decarboxylase	hemE	60906605	CXR25_RS11035	1047	348	
gene	pseudogene	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2374693	2375306	+						60906606	CXR25_RS11040	614		pseudo;old_locus_tag=CXR25_11100
CDS	without_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2374693	2375306	+				DUF3000 domain-containing protein		60906606	CXR25_RS11040	614		pseudo
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2375303	2376478	+						60906607	CXR25_RS11045	1176		old_locus_tag=CXR25_11105
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2375303	2376478	+	WP_069600291.1	WP_069600291.1		HRDC domain-containing protein		60906607	CXR25_RS11045	1176	391	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2376529	2378469	-					dxs	60906608	CXR25_RS11050	1941		old_locus_tag=CXR25_11110
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2376529	2378469	-	WP_069600292.1	WP_069600292.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs	60906608	CXR25_RS11050	1941	646	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2379008	2381692	-					acnA	60906609	CXR25_RS11055	2685		old_locus_tag=CXR25_11115
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2379008	2381692	-	WP_096158815.1	WP_096158815.1		aconitate hydratase AcnA	acnA	60906609	CXR25_RS11055	2685	894	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2381968	2382159	+						60906610	CXR25_RS11060	192		old_locus_tag=CXR25_11120
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2381968	2382159	+	WP_009884405.1	WP_009884405.1		hypothetical protein		60906610	CXR25_RS11060	192	63	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2382229	2383542	-						60906611	CXR25_RS11065	1314		old_locus_tag=CXR25_11125
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2382229	2383542	-	WP_125240549.1	WP_125240549.1		methyltransferase		60906611	CXR25_RS11065	1314	437	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2383549	2385459	-						60906612	CXR25_RS11070	1911		old_locus_tag=CXR25_11130
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2383549	2385459	-	WP_009884403.1	WP_009884403.1		APC family permease		60906612	CXR25_RS11070	1911	636	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2385596	2386267	+						60906613	CXR25_RS11075	672		old_locus_tag=CXR25_11135
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2385596	2386267	+	WP_009884402.1	WP_009884402.1		TrkA family potassium uptake protein		60906613	CXR25_RS11075	672	223	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2386264	2386929	+						60906614	CXR25_RS11080	666		old_locus_tag=CXR25_11140
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2386264	2386929	+	WP_009884401.1	WP_009884401.1		TrkA family potassium uptake protein		60906614	CXR25_RS11080	666	221	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2386969	2387343	-						60906615	CXR25_RS11085	375		old_locus_tag=CXR25_11145
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2386969	2387343	-	WP_009884400.1	WP_009884400.1		OB-fold nucleic acid binding domain-containing protein		60906615	CXR25_RS11085	375	124	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2387349	2388212	-						60906616	CXR25_RS11090	864		old_locus_tag=CXR25_11150
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2387349	2388212	-	WP_125240550.1	WP_125240550.1		DUF3710 domain-containing protein		60906616	CXR25_RS11090	864	287	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2388219	2388692	-					dut	60906617	CXR25_RS11095	474		old_locus_tag=CXR25_11155
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2388219	2388692	-	WP_009884398.1	WP_009884398.1		dUTP diphosphatase	dut	60906617	CXR25_RS11095	474	157	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2388757	2389212	+						60906618	CXR25_RS11100	456		old_locus_tag=CXR25_11160
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2388757	2389212	+	WP_009884397.1	WP_009884397.1		DUF3093 domain-containing protein		60906618	CXR25_RS11100	456	151	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	2389328	2389627	-						60906619	CXR25_RS11105	300		old_locus_tag=CXR25_11165
