# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2099601	2100668	-	WP_119296581.1	WP_119296581.1		hypothetical protein		61005122	I6G59_RS09380	1068	355	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2101089	2101592	+						61005123	I6G59_RS09385	504		old_locus_tag=I6G59_09385
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2101089	2101592	+	WP_040340891.1	WP_040340891.1		septum formation initiator family protein		61005123	I6G59_RS09385	504	167	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2101589	2102110	+						61005124	I6G59_RS09390	522		old_locus_tag=I6G59_09390
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2101589	2102110	+	WP_009374428.1	WP_009374428.1		DUF501 domain-containing protein		61005124	I6G59_RS09390	522	173	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2102120	2103058	+						61005125	I6G59_RS09395	939		old_locus_tag=I6G59_09395
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2102120	2103058	+	WP_131248557.1	WP_131248557.1		Ppx/GppA family phosphatase		61005125	I6G59_RS09395	939	312	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2103055	2104335	+						61005126	I6G59_RS09400	1281		old_locus_tag=I6G59_09400
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2103055	2104335	+	WP_131248556.1	WP_131248556.1		S8 family serine peptidase		61005126	I6G59_RS09400	1281	426	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2104417	2105790	+						61005127	I6G59_RS09405	1374		old_locus_tag=I6G59_09405
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2104417	2105790	+	WP_009374431.1	WP_009374431.1		NAD(P)/FAD-dependent oxidoreductase		61005127	I6G59_RS09405	1374	457	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2105916	2106770	+						61005128	I6G59_RS09410	855		old_locus_tag=I6G59_09410
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2105916	2106770	+	WP_009374432.1	WP_009374432.1		hypothetical protein		61005128	I6G59_RS09410	855	284	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2106842	2107447	-						61005129	I6G59_RS09415	606		old_locus_tag=I6G59_09415
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2106842	2107447	-	WP_009374517.1	WP_009374517.1		NAD(P)H-binding protein		61005129	I6G59_RS09415	606	201	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2107538	2107912	+						61005130	I6G59_RS09420	375		old_locus_tag=I6G59_09420
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2107538	2107912	+	WP_009374522.1	WP_009374522.1		helix-turn-helix transcriptional regulator		61005130	I6G59_RS09420	375	124	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2107869	2108321	-						61005131	I6G59_RS09425	453		old_locus_tag=I6G59_09425
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2107869	2108321	-	WP_009374523.1	WP_009374523.1		hypothetical protein		61005131	I6G59_RS09425	453	150	
gene	tRNA	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2108371	2108444	-						61005132	I6G59_RS09430	74		old_locus_tag=I6G59_09430
tRNA		GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2108371	2108444	-				tRNA-Leu		61005132	I6G59_RS09430	74		anticodon=TAA
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2108604	2109875	+						61005133	I6G59_RS09435	1272		old_locus_tag=I6G59_09435
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2108604	2109875	+	WP_144589221.1	WP_144589221.1		MFS transporter		61005133	I6G59_RS09435	1272	423	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2109967	2110869	+					ppk2	61005134	I6G59_RS09440	903		old_locus_tag=I6G59_09440
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2109967	2110869	+	WP_009374533.1	WP_009374533.1		polyphosphate kinase 2	ppk2	61005134	I6G59_RS09440	903	300	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2110998	2111270	-						61005135	I6G59_RS09445	273		old_locus_tag=I6G59_09445
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2110998	2111270	-	WP_009374535.1	WP_009374535.1		hypothetical protein		61005135	I6G59_RS09445	273	90	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2111356	2112249	-						61005136	I6G59_RS09450	894		old_locus_tag=I6G59_09450
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2111356	2112249	-	WP_009374537.1	WP_009374537.1		SDR family oxidoreductase		61005136	I6G59_RS09450	894	297	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2112493	2113611	-						61005137	I6G59_RS09455	1119		old_locus_tag=I6G59_09455
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2112493	2113611	-	WP_040340896.1	WP_040340896.1		TIGR01906 family membrane protein		61005137	I6G59_RS09455	1119	372	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2113737	2114663	-						61005138	I6G59_RS09460	927		old_locus_tag=I6G59_09460
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2113737	2114663	-	WP_009374541.1	WP_009374541.1		AEC family transporter		61005138	I6G59_RS09460	927	308	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2114717	2115037	-						61005139	I6G59_RS09465	321		old_locus_tag=I6G59_09465
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2114717	2115037	-	WP_040340898.1	WP_040340898.1		hypothetical protein		61005139	I6G59_RS09465	321	106	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2115126	2115467	-						61005140	I6G59_RS09470	342		old_locus_tag=I6G59_09470
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2115126	2115467	-	WP_009374544.1	WP_009374544.1		DUF202 domain-containing protein		61005140	I6G59_RS09470	342	113	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2115464	2115805	-						61005141	I6G59_RS09475	342		old_locus_tag=I6G59_09475
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2115464	2115805	-	WP_081590926.1	WP_081590926.1		DUF202 domain-containing protein		61005141	I6G59_RS09475	342	113	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2115978	2116406	+						61005142	I6G59_RS09480	429		old_locus_tag=I6G59_09480
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2115978	2116406	+	WP_063250213.1	WP_063250213.1		DUF4186 domain-containing protein		61005142	I6G59_RS09480	429	142	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2116562	2117869	+						61005143	I6G59_RS09485	1308		old_locus_tag=I6G59_09485
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2116562	2117869	+	WP_009374554.1	WP_009374554.1		Nramp family divalent metal transporter		61005143	I6G59_RS09485	1308	435	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2117941	2118531	+						61005144	I6G59_RS09490	591		old_locus_tag=I6G59_09490
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2117941	2118531	+	WP_009374556.1	WP_009374556.1		DinB family protein		61005144	I6G59_RS09490	591	196	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2118591	2122904	+					hrpA	61005145	I6G59_RS09495	4314		old_locus_tag=I6G59_09495
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2118591	2122904	+	WP_197931709.1	WP_197931709.1		ATP-dependent RNA helicase HrpA	hrpA	61005145	I6G59_RS09495	4314	1437	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2122944	2123318	-						61005146	I6G59_RS09500	375		old_locus_tag=I6G59_09500
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2122944	2123318	-	WP_009374559.1	WP_009374559.1		hypothetical protein		61005146	I6G59_RS09500	375	124	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2123474	2125066	+						61005147	I6G59_RS09505	1593		old_locus_tag=I6G59_09505
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2123474	2125066	+	WP_009374561.1	WP_009374561.1		peptide chain release factor 3		61005147	I6G59_RS09505	1593	530	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2125198	2126283	+						61005148	I6G59_RS09510	1086		old_locus_tag=I6G59_09510
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2125198	2126283	+	WP_009374563.1	WP_009374563.1		inositol-3-phosphate synthase		61005148	I6G59_RS09510	1086	361	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2126520	2128103	+						61005149	I6G59_RS09515	1584		old_locus_tag=I6G59_09515
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2126520	2128103	+	WP_009374565.1	WP_009374565.1		AbgT family transporter		61005149	I6G59_RS09515	1584	527	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2128295	2129104	+						61005150	I6G59_RS09520	810		old_locus_tag=I6G59_09520
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2128295	2129104	+	WP_231882238.1	WP_231882238.1		Bax inhibitor-1/YccA family protein		61005150	I6G59_RS09520	810	269	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2129146	2129475	+						61005151	I6G59_RS09525	330		old_locus_tag=I6G59_09525
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2129146	2129475	+	WP_009374570.1	WP_009374570.1		hypothetical protein		61005151	I6G59_RS09525	330	109	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2129479	2131125	+						61005152	I6G59_RS09530	1647		old_locus_tag=I6G59_09530
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2129479	2131125	+	WP_009374572.1	WP_009374572.1		molybdopterin-dependent oxidoreductase		61005152	I6G59_RS09530	1647	548	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2131397	2131612	+						61005153	I6G59_RS09535	216		old_locus_tag=I6G59_09535
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2131397	2131612	+	WP_040341045.1	WP_040341045.1		hypothetical protein		61005153	I6G59_RS09535	216	71	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2131609	2133147	+						61005154	I6G59_RS09540	1539		old_locus_tag=I6G59_09540
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2131609	2133147	+	WP_009374575.1	WP_009374575.1		sodium/proline symporter		61005154	I6G59_RS09540	1539	512	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2133140	2133721	+						61005155	I6G59_RS09545	582		old_locus_tag=I6G59_09545
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2133140	2133721	+	WP_009374576.1	WP_009374576.1		hypothetical protein		61005155	I6G59_RS09545	582	193	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2133816	2134964	+						61005156	I6G59_RS09550	1149		old_locus_tag=I6G59_09550
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2133816	2134964	+	WP_009374578.1	WP_009374578.1		DUF2791 family P-loop domain-containing protein		61005156	I6G59_RS09550	1149	382	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2135029	2135439	-						61005157	I6G59_RS09555	411		old_locus_tag=I6G59_09555
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2135029	2135439	-	WP_009374580.1	WP_009374580.1		VOC family protein		61005157	I6G59_RS09555	411	136	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2135458	2136384	+						61005158	I6G59_RS09560	927		old_locus_tag=I6G59_09560
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2135458	2136384	+	WP_232254067.1	WP_232254067.1		helix-turn-helix domain-containing protein		61005158	I6G59_RS09560	927	308	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2136364	2137875	-					mqo	61005159	I6G59_RS09565	1512		old_locus_tag=I6G59_09565
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2136364	2137875	-	WP_197931710.1	WP_197931710.1		malate dehydrogenase (quinone)	mqo	61005159	I6G59_RS09565	1512	503	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2137989	2138894	+						61005160	I6G59_RS09570	906		old_locus_tag=I6G59_09570
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2137989	2138894	+	WP_009374594.1	WP_009374594.1		LysR substrate-binding domain-containing protein		61005160	I6G59_RS09570	906	301	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2138891	2139811	-						61005161	I6G59_RS09575	921		old_locus_tag=I6G59_09575
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2138891	2139811	-	WP_063250222.1	WP_063250222.1		LysR family transcriptional regulator		61005161	I6G59_RS09575	921	306	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2139925	2141073	+						61005162	I6G59_RS09580	1149		old_locus_tag=I6G59_09580
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2139925	2141073	+	WP_232254068.1	WP_232254068.1		PrpF, AcnD-accessory		61005162	I6G59_RS09580	1149	382	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2141161	2142558	+						61005163	I6G59_RS09585	1398		old_locus_tag=I6G59_09585
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2141161	2142558	+	WP_063250224.1	WP_063250224.1		C4-dicarboxylate ABC transporter		61005163	I6G59_RS09585	1398	465	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2142646	2144769	-						61005164	I6G59_RS09590	2124		old_locus_tag=I6G59_09590
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2142646	2144769	-	WP_063250225.1	WP_063250225.1		iron ABC transporter permease		61005164	I6G59_RS09590	2124	707	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2144766	2145803	-						61005165	I6G59_RS09595	1038		old_locus_tag=I6G59_09595
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2144766	2145803	-	WP_063250226.1	WP_063250226.1		iron-siderophore ABC transporter substrate-binding protein		61005165	I6G59_RS09595	1038	345	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2145875	2146780	-						61005166	I6G59_RS09600	906		old_locus_tag=I6G59_09600
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2145875	2146780	-	WP_063250227.1	WP_063250227.1		ABC transporter ATP-binding protein		61005166	I6G59_RS09600	906	301	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2146933	2148057	+						61005167	I6G59_RS09605	1125		old_locus_tag=I6G59_09605
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2146933	2148057	+	WP_197931711.1	WP_197931711.1		metallophosphoesterase		61005167	I6G59_RS09605	1125	374	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2148054	2150732	+						61005168	I6G59_RS09610	2679		old_locus_tag=I6G59_09610
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2148054	2150732	+	WP_197931712.1	WP_197931712.1		AAA family ATPase		61005168	I6G59_RS09610	2679	892	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2150782	2152542	-						61005169	I6G59_RS09615	1761		old_locus_tag=I6G59_09615
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2150782	2152542	-	WP_197931713.1	WP_197931713.1		AMP-binding protein		61005169	I6G59_RS09615	1761	586	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2152668	2153834	-						61005170	I6G59_RS09620	1167		old_locus_tag=I6G59_09620
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2152668	2153834	-	WP_009374716.1	WP_009374716.1		acyl-CoA dehydrogenase family protein		61005170	I6G59_RS09620	1167	388	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2153955	2154797	-						61005171	I6G59_RS09625	843		old_locus_tag=I6G59_09625
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2153955	2154797	-	WP_009374717.1	WP_009374717.1		fumarylacetoacetate hydrolase family protein		61005171	I6G59_RS09625	843	280	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2154871	2155749	-						61005172	I6G59_RS09630	879		old_locus_tag=I6G59_09630
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2154871	2155749	-	WP_009374718.1	WP_009374718.1		VOC family protein		61005172	I6G59_RS09630	879	292	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2155856	2156821	-						61005173	I6G59_RS09635	966		old_locus_tag=I6G59_09635
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2155856	2156821	-	WP_162909072.1	WP_162909072.1		helix-turn-helix domain-containing protein		61005173	I6G59_RS09635	966	321	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2156977	2158863	+						61005174	I6G59_RS09640	1887		old_locus_tag=I6G59_09640
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2156977	2158863	+	WP_119296600.1	WP_119296600.1		FAD-dependent monooxygenase		61005174	I6G59_RS09640	1887	628	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2158860	2159939	+						61005175	I6G59_RS09645	1080		old_locus_tag=I6G59_09645
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2158860	2159939	+	WP_119296601.1	WP_119296601.1		maleylacetate reductase		61005175	I6G59_RS09645	1080	359	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2159995	2160891	+						61005176	I6G59_RS09650	897		old_locus_tag=I6G59_09650
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2159995	2160891	+	WP_119296602.1	WP_119296602.1		hydroxyquinol 1,2-dioxygenase		61005176	I6G59_RS09650	897	298	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2160970	2161881	+					ligD	61005177	I6G59_RS09655	912		old_locus_tag=I6G59_09655
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2160970	2161881	+	WP_190246467.1	WP_190246467.1		non-homologous end-joining DNA ligase	ligD	61005177	I6G59_RS09655	912	303	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2161888	2162613	-						61005178	I6G59_RS09660	726		old_locus_tag=I6G59_09660
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2161888	2162613	-	WP_190246468.1	WP_190246468.1		DeoR/GlpR family DNA-binding transcription regulator		61005178	I6G59_RS09660	726	241	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2162641	2163687	-					pdxA	61005179	I6G59_RS09665	1047		old_locus_tag=I6G59_09665
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2162641	2163687	-	WP_144589245.1	WP_144589245.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA	61005179	I6G59_RS09665	1047	348	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2163741	2165129	-						61005180	I6G59_RS09670	1389		old_locus_tag=I6G59_09670
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2163741	2165129	-	WP_193338778.1	WP_193338778.1		four-carbon acid sugar kinase family protein		61005180	I6G59_RS09670	1389	462	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2165126	2166589	-						61005181	I6G59_RS09675	1464		old_locus_tag=I6G59_09675
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2165126	2166589	-	WP_009374727.1	WP_009374727.1		gluconate transporter		61005181	I6G59_RS09675	1464	487	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2166769	2168976	+					cadA	61005182	I6G59_RS09680	2208		old_locus_tag=I6G59_09680
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2166769	2168976	+	WP_131248391.1	WP_131248391.1		cadmium-translocating P-type ATPase	cadA	61005182	I6G59_RS09680	2208	735	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2169002	2169922	-						61005183	I6G59_RS09685	921		old_locus_tag=I6G59_09685
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2169002	2169922	-	WP_197931714.1	WP_197931714.1		VOC family protein		61005183	I6G59_RS09685	921	306	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2170105	2170827	+						61005184	I6G59_RS09690	723		old_locus_tag=I6G59_09690
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2170105	2170827	+	WP_009374730.1	WP_009374730.1		VIT family protein		61005184	I6G59_RS09690	723	240	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2170981	2172504	+						61005185	I6G59_RS09695	1524		old_locus_tag=I6G59_09695
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2170981	2172504	+	WP_101624513.1	WP_101624513.1		sugar ABC transporter ATP-binding protein		61005185	I6G59_RS09695	1524	507	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2172505	2173551	+						61005186	I6G59_RS09700	1047		old_locus_tag=I6G59_09700
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2172505	2173551	+	WP_101624514.1	WP_101624514.1		ABC transporter permease		61005186	I6G59_RS09700	1047	348	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2173622	2174590	+						61005187	I6G59_RS09705	969		old_locus_tag=I6G59_09705
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2173622	2174590	+	WP_101624515.1	WP_101624515.1		ABC transporter substrate-binding protein		61005187	I6G59_RS09705	969	322	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2174691	2175398	+						61005188	I6G59_RS09710	708		old_locus_tag=I6G59_09710
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2174691	2175398	+	WP_101624516.1	WP_101624516.1		FadR family transcriptional regulator		61005188	I6G59_RS09710	708	235	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2175409	2176170	-						61005189	I6G59_RS09715	762		old_locus_tag=I6G59_09715
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2175409	2176170	-	WP_197907841.1	WP_197907841.1		SDR family oxidoreductase		61005189	I6G59_RS09715	762	253	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2176239	2177120	-						61005190	I6G59_RS09720	882		old_locus_tag=I6G59_09720
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2176239	2177120	-	WP_131248390.1	WP_131248390.1		fumarylacetoacetate hydrolase family protein		61005190	I6G59_RS09720	882	293	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2177184	2178176	-						61005191	I6G59_RS09725	993		old_locus_tag=I6G59_09725
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2177184	2178176	-	WP_131248389.1	WP_131248389.1		aldo/keto reductase		61005191	I6G59_RS09725	993	330	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2178173	2179066	-						61005192	I6G59_RS09730	894		old_locus_tag=I6G59_09730
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2178173	2179066	-	WP_197931715.1	WP_197931715.1		amidohydrolase family protein		61005192	I6G59_RS09730	894	297	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2179063	2179479	-						61005193	I6G59_RS09735	417		old_locus_tag=I6G59_09735
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2179063	2179479	-	WP_197931716.1	WP_197931716.1		RbsD/FucU family protein		61005193	I6G59_RS09735	417	138	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2179506	2180894	-						61005194	I6G59_RS09740	1389		old_locus_tag=I6G59_09740
CDS	with_protein	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2179506	2180894	-	WP_131248386.1	WP_131248386.1		sugar porter family MFS transporter		61005194	I6G59_RS09740	1389	462	
gene	protein_coding	GCF_016027415.1	Primary Assembly	chromosome		NZ_CP065682.1	2180958	2182268	-						61005195	I6G59_RS09745	1311		old_locus_tag=I6G59_09745
